_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,this_document_is,orig__golden,orig__id,current_document,description,edittion_time,position,posted_document,query,query_id,score,this_document_is_gold,this_document_is_gold_reason,topic_number,username,waterloo
2112115948,1/23/2019 05:14:53,false,4453523177,,1/23/2019 05:13:47,false,instagc,1.0,44094031,GBR,M1,Slough,82.13.42.104,Relevant,,5bdb22e212ff7329c819b78f,"Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Long term care insurance can help make up the gap in coverage by paying for things such as assisted living facility and nursing home care, hospice care and adult day care. It can also help pay for the cost of long term home health care and in-home skilled nursing care. Age is not a determining factor in needing long term care. About 70% of individuals over 65 will require at least some type of long term care services and about 40% of those receiving long term care today are between 18 and 64. Once a change of health occurs, long term care insurance may not be available. Therefore its best to find the best long term care health insurance early.", What are the different types of long term care insurance policies?,2019-01-22 10:45:05.911000,5,"Long-term care insurance can help make up the gap in coverage by paying for things such as assisted living facility and nursing home care, hospice care and adult day care. It can also help pay for the cost of home health care and in-home skilled nursing care.",best long term care insurance,177_0,-3.496922016143799,,,3,609XQD,100
2112115949,1/23/2019 11:29:42,false,4454455420,,1/23/2019 11:28:51,false,instagc,1.0,29289135,CAN,QC,Brossard,174.91.246.13,Relevant,,5bdb22e212ff7329c819b79f,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts. Mutts Butts is an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",Can I order dog clean-up bags online?,2019-01-21 21:05:02.726000,2,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts, an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",dog clean up bags,193_3,0.5969447493553162,,,3,YA7EE4,80
2112115949,1/23/2019 13:12:01,false,4454886649,,1/23/2019 13:07:01,false,instagc,1.0,15004831,USA,RI,Riverside,74.103.209.168,Relevant,,5bdb22e212ff7329c819b79f,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts. Mutts Butts is an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",Can I order dog clean-up bags online?,2019-01-21 21:05:02.726000,2,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts, an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",dog clean up bags,193_3,0.5969447493553162,,,3,YA7EE4,80
2112115949,1/23/2019 13:16:19,false,4454913375,,1/23/2019 13:15:16,false,instagc,1.0,15298546,USA,OH,Cleveland,184.56.147.74,Relevant,,5bdb22e212ff7329c819b79f,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts. Mutts Butts is an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",Can I order dog clean-up bags online?,2019-01-21 21:05:02.726000,2,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts, an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",dog clean up bags,193_3,0.5969447493553162,,,3,YA7EE4,80
2112115949,1/23/2019 13:34:11,false,4455030682,,1/23/2019 13:33:38,false,clixsense,1.0,21665495,CAN,QC,Papineauville,97.107.219.220,Relevant,,5bdb22e212ff7329c819b79f,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts. Mutts Butts is an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",Can I order dog clean-up bags online?,2019-01-21 21:05:02.726000,2,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts, an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",dog clean up bags,193_3,0.5969447493553162,,,3,YA7EE4,80
2112115949,1/23/2019 13:36:36,false,4455046461,,1/23/2019 13:33:31,false,elite,1.0,44623635,GBR,G3,Islington,82.0.187.143,Relevant,,5bdb22e212ff7329c819b79f,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts. Mutts Butts is an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",Can I order dog clean-up bags online?,2019-01-21 21:05:02.726000,2,"There are many options for purchasing dog waste bags online. One of them is Mutts Butts, an online dog poop bags shop, where you can choose from a range of biodegradable clean up bags. If you are looking for a cheap option, you can use old newspapers, spare plastic bags, nappy sacks, or a pooper-scooper.",dog clean up bags,193_3,0.5969447493553162,,,3,YA7EE4,80
2112115950,1/23/2019 01:59:51,false,4453018506,,1/23/2019 01:58:22,false,earnably,1.0,44622919,CAN,ON,Toronto,216.154.28.15,Non-Relevant,,5bdb22e212ff7329c819b73e,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very long and difficult. Giving up smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible it is necessary in order to enhance the length and quality of your life and stay none-smokers. Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington says whiten 72 hours of not smoking your entire body is 100% free nicotine, Breathing is becoming easier and your lung's functional abilities are improving. Whiten the 2-4 weeks Blood circulation in your gums and teeth are now similar to that of a non-user, Cessation related anger, anxiety, difficulty concentrating, impatience, insomnia, restlessness and depression have ended, Your heart attack risk has started to drop, Your lung function has noticeably improved. Quitting smoking is not easy but possible!",    What are the ways you can quit smoking?,2019-01-22 18:57:56.807000,2,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very prolonged and difficult stopping smoking represents the single most important step that smokers can take to enhance the length and quality of their lives and stay none-smokers. Quitting smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible. If you'd like to give up smoking, but don't know where to begin, create a structured plan. The following steps will help you to create your own customized quit plan: Pick a Quit Date. Let Loved Ones Know You Are Quitting. Remove Reminders of Smoking such as cigarettes and matches. Identify Your Reasons to Quit Smoking - bad smell, cancer, health problems, etc. So just try it and start your path towards a healthier, smoke-free life",quit smoking,182_2,0.0730641707777977,,,2,0KKNZV,80
2112115950,1/23/2019 02:02:15,false,4453023985,,1/23/2019 02:01:04,false,clixsense,1.0,44869709,USA,OK,Edmond,104.247.134.117,Relevant,,5bdb22e212ff7329c819b73e,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very long and difficult. Giving up smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible it is necessary in order to enhance the length and quality of your life and stay none-smokers. Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington says whiten 72 hours of not smoking your entire body is 100% free nicotine, Breathing is becoming easier and your lung's functional abilities are improving. Whiten the 2-4 weeks Blood circulation in your gums and teeth are now similar to that of a non-user, Cessation related anger, anxiety, difficulty concentrating, impatience, insomnia, restlessness and depression have ended, Your heart attack risk has started to drop, Your lung function has noticeably improved. Quitting smoking is not easy but possible!",    What are the ways you can quit smoking?,2019-01-22 18:57:56.807000,2,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very prolonged and difficult stopping smoking represents the single most important step that smokers can take to enhance the length and quality of their lives and stay none-smokers. Quitting smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible. If you'd like to give up smoking, but don't know where to begin, create a structured plan. The following steps will help you to create your own customized quit plan: Pick a Quit Date. Let Loved Ones Know You Are Quitting. Remove Reminders of Smoking such as cigarettes and matches. Identify Your Reasons to Quit Smoking - bad smell, cancer, health problems, etc. So just try it and start your path towards a healthier, smoke-free life",quit smoking,182_2,0.0730641707777977,,,2,0KKNZV,80
2112115950,1/23/2019 02:15:11,false,4453056416,,1/23/2019 02:13:06,false,prodege,0.8571,22181307,CAN,ON,Brampton,23.91.231.141,Non-Relevant,,5bdb22e212ff7329c819b73e,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very long and difficult. Giving up smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible it is necessary in order to enhance the length and quality of your life and stay none-smokers. Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington says whiten 72 hours of not smoking your entire body is 100% free nicotine, Breathing is becoming easier and your lung's functional abilities are improving. Whiten the 2-4 weeks Blood circulation in your gums and teeth are now similar to that of a non-user, Cessation related anger, anxiety, difficulty concentrating, impatience, insomnia, restlessness and depression have ended, Your heart attack risk has started to drop, Your lung function has noticeably improved. Quitting smoking is not easy but possible!",    What are the ways you can quit smoking?,2019-01-22 18:57:56.807000,2,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very prolonged and difficult stopping smoking represents the single most important step that smokers can take to enhance the length and quality of their lives and stay none-smokers. Quitting smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible. If you'd like to give up smoking, but don't know where to begin, create a structured plan. The following steps will help you to create your own customized quit plan: Pick a Quit Date. Let Loved Ones Know You Are Quitting. Remove Reminders of Smoking such as cigarettes and matches. Identify Your Reasons to Quit Smoking - bad smell, cancer, health problems, etc. So just try it and start your path towards a healthier, smoke-free life",quit smoking,182_2,0.0730641707777977,,,2,0KKNZV,80
2112115950,1/23/2019 02:36:50,false,4453101804,,1/23/2019 02:27:46,false,fusioncash,1.0,6082058,USA,FL,Miami,73.139.184.127,Non-Relevant,,5bdb22e212ff7329c819b73e,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very long and difficult. Giving up smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible it is necessary in order to enhance the length and quality of your life and stay none-smokers. Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington says whiten 72 hours of not smoking your entire body is 100% free nicotine, Breathing is becoming easier and your lung's functional abilities are improving. Whiten the 2-4 weeks Blood circulation in your gums and teeth are now similar to that of a non-user, Cessation related anger, anxiety, difficulty concentrating, impatience, insomnia, restlessness and depression have ended, Your heart attack risk has started to drop, Your lung function has noticeably improved. Quitting smoking is not easy but possible!",    What are the ways you can quit smoking?,2019-01-22 18:57:56.807000,2,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very prolonged and difficult stopping smoking represents the single most important step that smokers can take to enhance the length and quality of their lives and stay none-smokers. Quitting smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible. If you'd like to give up smoking, but don't know where to begin, create a structured plan. The following steps will help you to create your own customized quit plan: Pick a Quit Date. Let Loved Ones Know You Are Quitting. Remove Reminders of Smoking such as cigarettes and matches. Identify Your Reasons to Quit Smoking - bad smell, cancer, health problems, etc. So just try it and start your path towards a healthier, smoke-free life",quit smoking,182_2,0.0730641707777977,,,2,0KKNZV,80
2112115950,1/23/2019 03:35:28,false,4453276151,,1/23/2019 03:33:56,false,neodev,1.0,43321380,USA,OK,Edmond,104.247.135.236,Relevant,,5bdb22e212ff7329c819b73e,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very long and difficult. Giving up smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible it is necessary in order to enhance the length and quality of your life and stay none-smokers. Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington says whiten 72 hours of not smoking your entire body is 100% free nicotine, Breathing is becoming easier and your lung's functional abilities are improving. Whiten the 2-4 weeks Blood circulation in your gums and teeth are now similar to that of a non-user, Cessation related anger, anxiety, difficulty concentrating, impatience, insomnia, restlessness and depression have ended, Your heart attack risk has started to drop, Your lung function has noticeably improved. Quitting smoking is not easy but possible!",    What are the ways you can quit smoking?,2019-01-22 18:57:56.807000,2,"Smoking cessation is the process of discontinuing tobacco smoking, which is addictive. Nicotine withdrawal makes the process of quitting often very prolonged and difficult stopping smoking represents the single most important step that smokers can take to enhance the length and quality of their lives and stay none-smokers. Quitting smoking is difficult taking a break from a daily Cigarettes usage is tough, but not impossible. If you'd like to give up smoking, but don't know where to begin, create a structured plan. The following steps will help you to create your own customized quit plan: Pick a Quit Date. Let Loved Ones Know You Are Quitting. Remove Reminders of Smoking such as cigarettes and matches. Identify Your Reasons to Quit Smoking - bad smell, cancer, health problems, etc. So just try it and start your path towards a healthier, smoke-free life",quit smoking,182_2,0.0730641707777977,,,2,0KKNZV,80
2112115951,1/23/2019 09:58:08,false,4454212219,,1/23/2019 09:55:22,false,clixsense,1.0,30777913,GBR,U8,Edinburgh,94.174.168.25,Relevant,,5bdb22e212ff7329c819b73f,"There are actually a number of companies that offer low cost or free home Internet services, but what is available to you will depend on where you live and your financial situation. Here are some options to check into.
Free internet: If you are a light Internet user and you live in their service area, free high speed Internet is now available through the telecom company FreedomPop. Just go to freedompop.com and type in your address to find out if they serve your location. If they do, you will need to buy the $89 Freedom Hub Burst home modem that allows you to access the Internet.
Cheap Internet: there are some providers that offer high-speed Internet at a low cost. For example, NetZero and Juno now have DSL plans for only $10 per month for the first six months with no data restrictions.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-20 15:59:58.703000,5,"The internet is a globally connected network system that uses TCP/IP to transmit data via various types of media. The internet is a network of global exchanges including private, public, business, academic and government networks  connected by guided, wireless and fiber-optic technologies. 
Internet now days can be cheaper than ever, You can easily reduce your monthly internet bill by $35 or even more.
Consult the chart below to help determine what speed you need, then contact your provider to lower your plan.",cheap internet,010_1,-3.783543109893799,,,6,2WNFKH,40
2112115951,1/23/2019 10:01:30,false,4454218598,,1/23/2019 10:00:42,false,prodege,1.0,36165588,GBR,F2,Tadley,81.152.250.56,Relevant,,5bdb22e212ff7329c819b73f,"There are actually a number of companies that offer low cost or free home Internet services, but what is available to you will depend on where you live and your financial situation. Here are some options to check into.
Free internet: If you are a light Internet user and you live in their service area, free high speed Internet is now available through the telecom company FreedomPop. Just go to freedompop.com and type in your address to find out if they serve your location. If they do, you will need to buy the $89 Freedom Hub Burst home modem that allows you to access the Internet.
Cheap Internet: there are some providers that offer high-speed Internet at a low cost. For example, NetZero and Juno now have DSL plans for only $10 per month for the first six months with no data restrictions.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-20 15:59:58.703000,5,"The internet is a globally connected network system that uses TCP/IP to transmit data via various types of media. The internet is a network of global exchanges including private, public, business, academic and government networks  connected by guided, wireless and fiber-optic technologies. 
Internet now days can be cheaper than ever, You can easily reduce your monthly internet bill by $35 or even more.
Consult the chart below to help determine what speed you need, then contact your provider to lower your plan.",cheap internet,010_1,-3.783543109893799,,,6,2WNFKH,40
2112115951,1/23/2019 10:08:44,false,4454232138,,1/23/2019 10:05:29,false,prizerebel,1.0,5726847,USA,AL,Mobile,68.63.67.24,Relevant,,5bdb22e212ff7329c819b73f,"There are actually a number of companies that offer low cost or free home Internet services, but what is available to you will depend on where you live and your financial situation. Here are some options to check into.
Free internet: If you are a light Internet user and you live in their service area, free high speed Internet is now available through the telecom company FreedomPop. Just go to freedompop.com and type in your address to find out if they serve your location. If they do, you will need to buy the $89 Freedom Hub Burst home modem that allows you to access the Internet.
Cheap Internet: there are some providers that offer high-speed Internet at a low cost. For example, NetZero and Juno now have DSL plans for only $10 per month for the first six months with no data restrictions.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-20 15:59:58.703000,5,"The internet is a globally connected network system that uses TCP/IP to transmit data via various types of media. The internet is a network of global exchanges including private, public, business, academic and government networks  connected by guided, wireless and fiber-optic technologies. 
Internet now days can be cheaper than ever, You can easily reduce your monthly internet bill by $35 or even more.
Consult the chart below to help determine what speed you need, then contact your provider to lower your plan.",cheap internet,010_1,-3.783543109893799,,,6,2WNFKH,40
2112115951,1/23/2019 10:17:42,false,4454251651,,1/23/2019 10:17:04,false,instagc,1.0,21088425,USA,MI,Battle Creek,76.112.30.75,Relevant,,5bdb22e212ff7329c819b73f,"There are actually a number of companies that offer low cost or free home Internet services, but what is available to you will depend on where you live and your financial situation. Here are some options to check into.
Free internet: If you are a light Internet user and you live in their service area, free high speed Internet is now available through the telecom company FreedomPop. Just go to freedompop.com and type in your address to find out if they serve your location. If they do, you will need to buy the $89 Freedom Hub Burst home modem that allows you to access the Internet.
Cheap Internet: there are some providers that offer high-speed Internet at a low cost. For example, NetZero and Juno now have DSL plans for only $10 per month for the first six months with no data restrictions.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-20 15:59:58.703000,5,"The internet is a globally connected network system that uses TCP/IP to transmit data via various types of media. The internet is a network of global exchanges including private, public, business, academic and government networks  connected by guided, wireless and fiber-optic technologies. 
Internet now days can be cheaper than ever, You can easily reduce your monthly internet bill by $35 or even more.
Consult the chart below to help determine what speed you need, then contact your provider to lower your plan.",cheap internet,010_1,-3.783543109893799,,,6,2WNFKH,40
2112115951,1/23/2019 12:10:36,false,4454599371,,1/23/2019 12:07:22,false,clixsense,1.0,44337444,GBR,G8,Huddersfield,86.25.55.236,Relevant,,5bdb22e212ff7329c819b73f,"There are actually a number of companies that offer low cost or free home Internet services, but what is available to you will depend on where you live and your financial situation. Here are some options to check into.
Free internet: If you are a light Internet user and you live in their service area, free high speed Internet is now available through the telecom company FreedomPop. Just go to freedompop.com and type in your address to find out if they serve your location. If they do, you will need to buy the $89 Freedom Hub Burst home modem that allows you to access the Internet.
Cheap Internet: there are some providers that offer high-speed Internet at a low cost. For example, NetZero and Juno now have DSL plans for only $10 per month for the first six months with no data restrictions.",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-20 15:59:58.703000,5,"The internet is a globally connected network system that uses TCP/IP to transmit data via various types of media. The internet is a network of global exchanges including private, public, business, academic and government networks  connected by guided, wireless and fiber-optic technologies. 
Internet now days can be cheaper than ever, You can easily reduce your monthly internet bill by $35 or even more.
Consult the chart below to help determine what speed you need, then contact your provider to lower your plan.",cheap internet,010_1,-3.783543109893799,,,6,2WNFKH,40
2112115952,1/23/2019 08:59:36,false,4454088673,,1/23/2019 08:58:31,false,getpaid,1.0,40032300,GBR,G5,Canterbury,79.78.87.178,Relevant,,5bdb22e212ff7329c819b747,"Sew machines may look frighteningly complex to those of us who dont know how to use them. But are they as complex as some tend to believe?! Well, not really. However it is hard to start using a sewing machine, dont let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! Use this step-by-step guide through the anatomy, set-up, and use of a sewing machine so that you can begin crafting your own hand-made items. First, find the power switch. It may seem silly, but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body.","Find beginners instructions to sewing, both by hand and by machine.",2019-01-20 12:35:54.413000,5,"SewMachines can look frighteningly complex to those of us who dont know how to use them. However, don't let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! We will guide beginners through the anatomy, set-up, and use of a sewing machine. Use this step-by-step guide of a sewMachine so that you can begin crafting your own hand-made items. Find the power switch. It may seem silly but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body. ",sewing instructions,069_4,-5.16459321975708,,,vanilla,N1K1XQ,80
2112115952,1/23/2019 09:18:46,false,4454126364,,1/23/2019 09:17:45,false,prodege,1.0,44259311,GBR,Q4,Kidderminster,86.135.37.140,Relevant,,5bdb22e212ff7329c819b747,"Sew machines may look frighteningly complex to those of us who dont know how to use them. But are they as complex as some tend to believe?! Well, not really. However it is hard to start using a sewing machine, dont let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! Use this step-by-step guide through the anatomy, set-up, and use of a sewing machine so that you can begin crafting your own hand-made items. First, find the power switch. It may seem silly, but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body.","Find beginners instructions to sewing, both by hand and by machine.",2019-01-20 12:35:54.413000,5,"SewMachines can look frighteningly complex to those of us who dont know how to use them. However, don't let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! We will guide beginners through the anatomy, set-up, and use of a sewing machine. Use this step-by-step guide of a sewMachine so that you can begin crafting your own hand-made items. Find the power switch. It may seem silly but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body. ",sewing instructions,069_4,-5.16459321975708,,,vanilla,N1K1XQ,80
2112115952,1/23/2019 09:45:16,false,4454187971,,1/23/2019 09:21:20,false,elite,1.0,40717747,USA,NJ,Englewood,98.109.203.175,Relevant,,5bdb22e212ff7329c819b747,"Sew machines may look frighteningly complex to those of us who dont know how to use them. But are they as complex as some tend to believe?! Well, not really. However it is hard to start using a sewing machine, dont let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! Use this step-by-step guide through the anatomy, set-up, and use of a sewing machine so that you can begin crafting your own hand-made items. First, find the power switch. It may seem silly, but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body.","Find beginners instructions to sewing, both by hand and by machine.",2019-01-20 12:35:54.413000,5,"SewMachines can look frighteningly complex to those of us who dont know how to use them. However, don't let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! We will guide beginners through the anatomy, set-up, and use of a sewing machine. Use this step-by-step guide of a sewMachine so that you can begin crafting your own hand-made items. Find the power switch. It may seem silly but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body. ",sewing instructions,069_4,-5.16459321975708,,,vanilla,N1K1XQ,80
2112115952,1/23/2019 10:13:29,false,4454241870,,1/23/2019 10:12:59,false,instagc,1.0,43951421,GBR,J8,Nottingham,84.246.168.11,Relevant,,5bdb22e212ff7329c819b747,"Sew machines may look frighteningly complex to those of us who dont know how to use them. But are they as complex as some tend to believe?! Well, not really. However it is hard to start using a sewing machine, dont let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! Use this step-by-step guide through the anatomy, set-up, and use of a sewing machine so that you can begin crafting your own hand-made items. First, find the power switch. It may seem silly, but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body.","Find beginners instructions to sewing, both by hand and by machine.",2019-01-20 12:35:54.413000,5,"SewMachines can look frighteningly complex to those of us who dont know how to use them. However, don't let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! We will guide beginners through the anatomy, set-up, and use of a sewing machine. Use this step-by-step guide of a sewMachine so that you can begin crafting your own hand-made items. Find the power switch. It may seem silly but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body. ",sewing instructions,069_4,-5.16459321975708,,,vanilla,N1K1XQ,80
2112115952,1/23/2019 10:32:44,false,4454289208,,1/23/2019 10:30:23,false,instagc,1.0,43294773,GBR,X4,Caerphilly,5.71.223.221,Relevant,,5bdb22e212ff7329c819b747,"Sew machines may look frighteningly complex to those of us who dont know how to use them. But are they as complex as some tend to believe?! Well, not really. However it is hard to start using a sewing machine, dont let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! Use this step-by-step guide through the anatomy, set-up, and use of a sewing machine so that you can begin crafting your own hand-made items. First, find the power switch. It may seem silly, but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body.","Find beginners instructions to sewing, both by hand and by machine.",2019-01-20 12:35:54.413000,5,"SewMachines can look frighteningly complex to those of us who dont know how to use them. However, don't let the fear of an unknown machine and skill set keep you from creating glorious textile wonders! We will guide beginners through the anatomy, set-up, and use of a sewing machine. Use this step-by-step guide of a sewMachine so that you can begin crafting your own hand-made items. Find the power switch. It may seem silly but locating the power switch is the most important step! This is located in different places depending on the sewing machine you have but is normally on the right side of the body. ",sewing instructions,069_4,-5.16459321975708,,,vanilla,N1K1XQ,80
2112115953,1/23/2019 01:59:51,false,4453018503,,1/23/2019 01:58:22,false,earnably,1.0,44622919,CAN,ON,Toronto,216.154.28.15,Non-Relevant,,5bdb22e212ff7329c819b74a,"The Best Pressure Washer is  Ryobi RY142300 2,300 PSI Brushless Electric Pressure Washer.
All the electric washers we tested cleaned well, but the Ryobi has a durable motor, a longer hose, larger wheels for easier maneuvering, a better-designed cord, and a longer warranty than the competition.
",Where can I buy replacement parts for pressure washers?,2019-01-22 20:46:00.721000,5,"Karcher Pressure Washer Spare Parts and Accessories.
Your Karcher pressure washer is a serious piece of gardening gear, and we're serious about providing all the genuine Karcher pressure washer spares you'll ever need. To find the right Karcher parts for your pressure washer, simply select your model from the list to see our complete selection for your machine.
We're an approved Karcher dealer, so we also have great deals on new Karcher pressure washers-
K2 Full Control Pressure Washer ($127.30) and K4 Compact Pressure Washer ($246.59).",pressure washers,195_1,-5.729468822479248,,,2,KP5G43,0
2112115953,1/23/2019 02:02:15,false,4453023987,,1/23/2019 02:01:04,false,clixsense,1.0,44869709,USA,OK,Edmond,104.247.134.117,Relevant,,5bdb22e212ff7329c819b74a,"The Best Pressure Washer is  Ryobi RY142300 2,300 PSI Brushless Electric Pressure Washer.
All the electric washers we tested cleaned well, but the Ryobi has a durable motor, a longer hose, larger wheels for easier maneuvering, a better-designed cord, and a longer warranty than the competition.
",Where can I buy replacement parts for pressure washers?,2019-01-22 20:46:00.721000,5,"Karcher Pressure Washer Spare Parts and Accessories.
Your Karcher pressure washer is a serious piece of gardening gear, and we're serious about providing all the genuine Karcher pressure washer spares you'll ever need. To find the right Karcher parts for your pressure washer, simply select your model from the list to see our complete selection for your machine.
We're an approved Karcher dealer, so we also have great deals on new Karcher pressure washers-
K2 Full Control Pressure Washer ($127.30) and K4 Compact Pressure Washer ($246.59).",pressure washers,195_1,-5.729468822479248,,,2,KP5G43,0
2112115953,1/23/2019 02:15:11,false,4453056406,,1/23/2019 02:13:06,false,prodege,0.8571,22181307,CAN,ON,Brampton,23.91.231.141,Non-Relevant,,5bdb22e212ff7329c819b74a,"The Best Pressure Washer is  Ryobi RY142300 2,300 PSI Brushless Electric Pressure Washer.
All the electric washers we tested cleaned well, but the Ryobi has a durable motor, a longer hose, larger wheels for easier maneuvering, a better-designed cord, and a longer warranty than the competition.
",Where can I buy replacement parts for pressure washers?,2019-01-22 20:46:00.721000,5,"Karcher Pressure Washer Spare Parts and Accessories.
Your Karcher pressure washer is a serious piece of gardening gear, and we're serious about providing all the genuine Karcher pressure washer spares you'll ever need. To find the right Karcher parts for your pressure washer, simply select your model from the list to see our complete selection for your machine.
We're an approved Karcher dealer, so we also have great deals on new Karcher pressure washers-
K2 Full Control Pressure Washer ($127.30) and K4 Compact Pressure Washer ($246.59).",pressure washers,195_1,-5.729468822479248,,,2,KP5G43,0
2112115953,1/23/2019 02:36:50,false,4453101797,,1/23/2019 02:27:46,false,fusioncash,1.0,6082058,USA,FL,Miami,73.139.184.127,Non-Relevant,,5bdb22e212ff7329c819b74a,"The Best Pressure Washer is  Ryobi RY142300 2,300 PSI Brushless Electric Pressure Washer.
All the electric washers we tested cleaned well, but the Ryobi has a durable motor, a longer hose, larger wheels for easier maneuvering, a better-designed cord, and a longer warranty than the competition.
",Where can I buy replacement parts for pressure washers?,2019-01-22 20:46:00.721000,5,"Karcher Pressure Washer Spare Parts and Accessories.
Your Karcher pressure washer is a serious piece of gardening gear, and we're serious about providing all the genuine Karcher pressure washer spares you'll ever need. To find the right Karcher parts for your pressure washer, simply select your model from the list to see our complete selection for your machine.
We're an approved Karcher dealer, so we also have great deals on new Karcher pressure washers-
K2 Full Control Pressure Washer ($127.30) and K4 Compact Pressure Washer ($246.59).",pressure washers,195_1,-5.729468822479248,,,2,KP5G43,0
