_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,which_document_has_experienced_manipulation,which_sentence_doesnt_belong_to_original_document,orig__golden,check_one_gold,check_one_gold_reason,description,id,query,text,which_sentence_doesnt_belong_to_original_document_gold,which_sentence_doesnt_belong_to_original_document_gold_reason
1937209593,10/10/2018 11:49:26,false,4131949268,,10/10/2018 11:47:37,false,instagc,1.0,26024737,GBR,H2,Accrington,79.77.241.188,,6,,3,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_3,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) Want to quit smoking?



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209593,10/10/2018 11:51:19,false,4131953344,,10/10/2018 11:45:59,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,,5,,3,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_3,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) Want to quit smoking?



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209594,10/13/2018 04:49:32,false,4140770381,,10/13/2018 04:46:43,false,clixsense,1.0,20512953,USA,CA,Fairfield,76.232.182.5,,4,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Want to quit smoking?



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209594,10/13/2018 06:47:53,false,4140917728,,10/13/2018 06:44:23,false,clixsense,1.0,37318531,GBR,N7,Leatherhead,82.3.255.12,,5,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Want to quit smoking?



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209594,10/13/2018 10:49:40,false,4141157143,,10/13/2018 10:47:52,false,instagc,1.0,29411108,USA,OH,Hamilton,75.185.224.126,,4,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Want to quit smoking?



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209594,10/13/2018 11:46:02,false,4141217672,,10/13/2018 11:44:21,false,instagc,1.0,26024737,GBR,H2,Accrington,79.77.241.188,,2,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Want to quit smoking?



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209594,10/13/2018 13:40:29,false,4141391237,,10/13/2018 13:38:07,false,instagc,1.0,29289135,CAN,QC,Brossard,174.91.244.84,,4,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Want to quit smoking?



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209594,10/13/2018 14:07:25,false,4141427843,,10/13/2018 14:02:44,false,elite,1.0,44244381,USA,"","",50.237.102.227,,5,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Want to quit smoking?



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209594,10/13/2018 16:35:03,false,4141659053,,10/13/2018 16:33:12,false,neodev,1.0,31613324,USA,IL,Round Lake,73.9.55.112,,3,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Want to quit smoking?



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209596,10/9/2018 15:15:47,false,4128991030,,10/9/2018 15:13:13,false,instagc,1.0,28513847,USA,VA,Stephenson,71.171.125.199,,5,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Want to quit smoking?



",,
1937209596,10/9/2018 15:41:57,false,4129061099,,10/9/2018 15:39:26,false,instagc,1.0,35891939,USA,MO,Paris,162.244.217.187,,6,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Want to quit smoking?



",,
1937209596,10/9/2018 15:59:32,false,4129108722,,10/9/2018 15:57:43,false,instagc,1.0,15577915,USA,IL,West Frankfort,50.45.31.42,,5,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Want to quit smoking?



",,
1937209596,10/9/2018 18:53:18,false,4129617600,,10/9/2018 18:52:07,false,instagc,1.0,13581319,USA,IL,West Frankfort,50.45.31.42,,5,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Want to quit smoking?



",,
1937209596,10/10/2018 06:47:51,false,4131392627,,10/10/2018 06:41:56,false,instagc,1.0,34854490,USA,CA,Baldwin Park,142.129.23.229,,6,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Want to quit smoking?



",,
1937209596,10/10/2018 07:00:56,false,4131413258,,10/10/2018 06:56:18,false,instagc,1.0,44715683,USA,HI,Pahoa,66.27.41.251,,6,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Want to quit smoking?



",,
1937209596,10/10/2018 08:28:08,false,4131569434,,10/10/2018 08:20:20,false,elite,1.0,41981425,USA,KS,Ulysses,209.42.71.73,,6,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Want to quit smoking?



",,
1937209597,10/11/2018 01:19:49,false,4133778194,,10/11/2018 01:11:50,false,neodev,1.0,44662625,AUS,08,Bicton,110.174.118.54,,6,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_1,quit smoking,"1) Stop smoking cigarettes is difficult but not impossible.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209597,10/11/2018 03:14:02,false,4134017520,,10/11/2018 03:11:51,false,instagc,1.0,41203338,USA,NV,Las Vegas,70.173.226.145,,5,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_1,quit smoking,"1) Stop smoking cigarettes is difficult but not impossible.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209597,10/11/2018 04:32:24,false,4134157228,,10/11/2018 04:27:22,false,instagc,1.0,44094031,GBR,M1,Slough,82.13.42.104,,5,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_1,quit smoking,"1) Stop smoking cigarettes is difficult but not impossible.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209597,10/11/2018 07:08:15,false,4134392759,,10/11/2018 07:04:18,false,elite,1.0,44680086,GBR,E6,Tewkesbury,62.64.194.142,,6,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_1,quit smoking,"1) Stop smoking cigarettes is difficult but not impossible.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209597,10/11/2018 07:58:36,false,4134465318,,10/11/2018 07:55:52,false,instagc,1.0,21088425,USA,MI,Battle Creek,76.112.30.75,,5,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_1,quit smoking,"1) Stop smoking cigarettes is difficult but not impossible.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209597,10/11/2018 08:01:03,false,4134468783,,10/11/2018 07:46:56,false,elite,1.0,41981425,USA,KS,Ulysses,209.42.71.73,,6,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_1,quit smoking,"1) Stop smoking cigarettes is difficult but not impossible.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209597,10/13/2018 19:48:37,false,4141942281,,10/13/2018 19:43:07,false,instagc,1.0,44204650,USA,NH,Amherst,73.60.213.151,,5,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_1,quit smoking,"1) Stop smoking cigarettes is difficult but not impossible.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209598,10/13/2018 06:51:12,false,4140921245,,10/13/2018 06:47:55,false,clixsense,1.0,37318531,GBR,N7,Leatherhead,82.3.255.12,,5,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Stop smoking cigarettes is difficult but not impossible.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209598,10/13/2018 14:56:44,false,4141499773,,10/13/2018 14:54:49,false,instagc,1.0,43951421,GBR,G4,South Kensington,85.255.237.229,,2,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Stop smoking cigarettes is difficult but not impossible.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209598,10/13/2018 15:00:09,false,4141505580,,10/13/2018 14:53:27,false,instagc,1.0,22345789,USA,MI,Spring Lake,97.91.19.107,,2,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Stop smoking cigarettes is difficult but not impossible.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209598,10/13/2018 16:54:13,false,4141691419,,10/13/2018 16:52:07,false,elite,1.0,39368400,USA,CO,Bennett,199.87.143.209,,2,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Stop smoking cigarettes is difficult but not impossible.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209598,10/13/2018 18:12:00,false,4141798842,,10/13/2018 18:10:17,false,instagc,1.0,22431902,GBR,G6,Hull,5.198.34.32,,6,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Stop smoking cigarettes is difficult but not impossible.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209598,10/13/2018 20:13:03,false,4141974029,,10/13/2018 20:08:05,false,instagc,1.0,44204650,USA,NH,Amherst,73.60.213.151,,2,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Stop smoking cigarettes is difficult but not impossible.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209598,10/13/2018 20:30:27,false,4141997043,,10/13/2018 20:24:15,false,instagc,1.0,44739929,CAN,ON,Scarborough,173.230.179.134,,2,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Stop smoking cigarettes is difficult but not impossible.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209599,10/13/2018 20:43:01,false,4142013514,,10/13/2018 20:41:00,false,instagc,1.0,44739929,CAN,ON,Scarborough,173.230.179.134,,3,,3,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_3,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) Stop smoking cigarettes is difficult but not impossible.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209600,10/11/2018 20:09:07,false,4136339342,,10/11/2018 20:05:13,false,neodev,1.0,44103885,USA,"","",50.237.102.227,,5,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Stop smoking cigarettes is difficult but not impossible.



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209600,10/11/2018 20:32:03,false,4136407024,,10/11/2018 20:26:50,false,elite,1.0,42544704,USA,"","",50.237.102.227,,5,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Stop smoking cigarettes is difficult but not impossible.



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209600,10/11/2018 21:27:52,false,4136628644,,10/11/2018 21:26:48,false,elite,1.0,44244381,USA,"","",50.237.102.227,,5,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Stop smoking cigarettes is difficult but not impossible.



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209600,10/11/2018 22:06:43,false,4136752563,,10/11/2018 22:02:29,false,eup_slw,1.0,44317537,USA,CA,San Bernardino,138.229.158.42,,4,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Stop smoking cigarettes is difficult but not impossible.



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209600,10/11/2018 22:51:48,false,4136865541,,10/11/2018 22:48:10,false,clixsense,1.0,44255568,USA,NY,Ithaca,68.175.152.222,,5,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Stop smoking cigarettes is difficult but not impossible.



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209600,10/11/2018 23:07:55,false,4136904220,,10/11/2018 23:04:47,false,clixsense,1.0,21665495,CAN,QC,Papineauville,97.107.219.220,,4,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Stop smoking cigarettes is difficult but not impossible.



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209600,10/12/2018 00:57:36,false,4137189945,,10/12/2018 00:50:57,false,neodev,1.0,44662625,AUS,08,Bicton,110.174.118.54,,6,,4,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_4,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Stop smoking cigarettes is difficult but not impossible.



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209602,10/13/2018 16:08:41,false,4141616493,,10/13/2018 15:54:13,false,clixsense,1.0,37318531,GBR,N7,Leatherhead,82.3.255.12,,6,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Stop smoking cigarettes is difficult but not impossible.



",,
1937209602,10/13/2018 20:17:03,false,4141979603,,10/13/2018 20:13:04,false,instagc,1.0,44204650,USA,NH,Amherst,73.60.213.151,,6,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Stop smoking cigarettes is difficult but not impossible.



",,
1937209602,10/13/2018 20:33:21,false,4142000962,,10/13/2018 20:30:29,false,instagc,1.0,44739929,CAN,ON,Scarborough,173.230.179.134,,1,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Stop smoking cigarettes is difficult but not impossible.



",,
1937209602,10/13/2018 21:26:11,false,4142080809,,10/13/2018 21:03:29,false,elite,1.0,36350388,USA,FL,Avon Park,174.58.40.252,,6,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Stop smoking cigarettes is difficult but not impossible.



",,
